"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20210516","경의선","파주","437","397","20210519"
"20210516","경강선","판교","1808","1619","20210519"
"20210516","중앙선","팔당","731","772","20210519"
"20210516","경춘선","평내호평","2338","2347","20210519"
"20210516","과천선","평촌","4919","4758","20210519"
"20210516","경부선","평택","8954","9735","20210519"
"20210516","경부선","평택지제","1856","1649","20210519"
"20210516","경의선","풍산","2676","2457","20210519"
"20210516","7호선","하계","7149","6780","20210519"
"20210516","5호선","하남검단산","2557","2632","20210519"
"20210516","5호선","하남시청(덕풍?신장)","2343","2406","20210519"
"20210516","5호선","하남풍산","1682","1721","20210519"
"20210516","7호선","학동","4477","4827","20210519"
"20210516","3호선","학여울","1091","1126","20210519"
"20210516","6호선","한강진","3645","4214","20210519"
"20210516","경원선","한남","1461","1457","20210519"
"20210516","안산선","한대앞","4087","4046","20210519"
"20210516","4호선","한성대입구(삼선교)","5926","6084","20210519"
"20210516","9호선2~3단계","한성백제","1067","955","20210519"
"20210516","2호선","한양대","2109","2269","20210519"
"20210516","분당선","한티","7064","6633","20210519"
"20210516","6호선","합정","7162","6222","20210519"
"20210516","2호선","합정","15345","15791","20210519"
"20210516","5호선","행당","2969","2783","20210519"
"20210516","경의선","행신","3379","3260","20210519"
"20210516","4호선","혜화","16445","16846","20210519"
"20210516","수인선","호구포","1467","1531","20210519"
"20210516","2호선","홍대입구","35735","34676","20210519"
"20210516","공항철도 1호선","홍대입구","7225","6754","20210519"
"20210516","경의선","홍대입구","1128","1462","20210519"
"20210516","3호선","홍제","6915","6849","20210519"
"20210516","우이신설선","화계","1484","1383","20210519"
"20210516","5호선","화곡","11022","10517","20210519"
"20210516","6호선","화랑대(서울여대입구)","4008","3464","20210519"
"20210516","경부선","화서","2828","2837","20210519"
"20210516","경의선","화전","578","666","20210519"
"20210516","일산선","화정","7194","7407","20210519"
"20210516","중앙선","회기","12761","12955","20210519"
"20210516","경원선","회룡","5334","5225","20210519"
"20210516","4호선","회현(남대문시장)","6315","6230","20210519"
"20210516","6호선","효창공원앞","2551","2428","20210519"
"20210516","경의선","효창공원앞","1022","1217","20210519"
"20210516","9호선","흑석(중앙대입구)","3105","3350","20210519"
"20210515","우이신설선","4.19민주묘지","2066","1889","20210518"
"20210515","경원선","가능","4815","4624","20210518"
"20210515","3호선","가락시장","5775","5461","20210518"
"20210515","8호선","가락시장","5253","5215","20210518"
"20210515","경부선","가산디지털단지","5607","7807","20210518"
"20210515","7호선","가산디지털단지","14034","12744","20210518"
"20210515","9호선","가양","13156","12507","20210518"
"20210515","우이신설선","가오리","2589","2555","20210518"
"20210515","경의선","가좌","3647","3500","20210518"
"20210515","분당선","가천대","5093","5563","20210518"
"20210515","경춘선","가평","1544","1726","20210518"
"20210515","경인선","간석","4068","4019","20210518"
"20210515","경춘선","갈매","1876","1670","20210518"
"20210515","2호선","강남","59335","58005","20210518"
"20210515","7호선","강남구청","9098","10160","20210518"
"20210515","분당선","강남구청","5281","6205","20210518"
"20210515","5호선","강동","12128","11746","20210518"
"20210515","8호선","강동구청","5678","5860","20210518"
"20210515","경의선","강매","1840","1766","20210518"
"20210515","2호선","강변(동서울터미널)","24377","24643","20210518"
"20210515","5호선","강일","2165","2078","20210518"
"20210515","경춘선","강촌","507","594","20210518"
"20210515","5호선","개롱","4182","4359","20210518"
"20210515","경인선","개봉","15515","15576","20210518"
"20210515","분당선","개포동","2580","2518","20210518"
"20210515","9호선","개화","1307","1083","20210518"
"20210515","5호선","개화산","3407","3324","20210518"
"20210515","5호선","거여","5361","5151","20210518"
"20210515","7호선","건대입구","10398","10434","20210518"
"20210515","2호선","건대입구","31600","33488","20210518"
"20210515","공항철도 1호선","검암","4274","4312","20210518"
"20210515","경강선","경기광주","4610","4332","20210518"
"20210515","과천선","경마공원","981","954","20210518"
"20210515","3호선","경복궁(정부서울청사)","12936","12632","20210518"
"20210515","3호선","경찰병원","3973","3927","20210518"
"20210515","공항철도 1호선","계양","6096","5548","20210518"
"20210515","5호선","고덕","5850","5612","20210518"
"20210515","6호선","고려대(종암)","5560","5449","20210518"
"20210515","수인선","고색","2229","2261","20210518"
"20210515","9호선","고속터미널","11436","16598","20210518"
"20210515","7호선","고속터미널","13224","10300","20210518"
"20210515","3호선","고속터미널","45608","45516","20210518"
"20210515","안산선","고잔","5662","5614","20210518"
"20210515","경의선","곡산","369","374","20210518"
"20210515","경강선","곤지암","1613","1759","20210518"
"20210515","6호선","공덕","9514","8855","20210518"
"20210515","5호선","공덕","6726","6969","20210518"
"20210515","경의선","공덕","2374","1856","20210518"
"20210515","공항철도 1호선","공덕","1397","2084","20210518"
"20210515","7호선","공릉(서울과학기술대)","8817","8646","20210518"
"20210515","9호선","공항시장","2220","2345","20210518"
"20210515","공항철도 1호선","공항화물청사","1233","1288","20210518"
"20210515","과천선","과천","3843","3603","20210518"
"20210515","경부선","관악","5390","5280","20210518"
"20210515","5호선","광나루(장신대)","9463","8771","20210518"
"20210515","경부선","광명","2361","2217","20210518"
"20210515","7호선","광명사거리","15642","15892","20210518"
"20210515","경원선","광운대","5614","5428","20210518"
"20210515","5호선","광화문(세종문화회관)","12739","13022","20210518"
"20210515","6호선","광흥창(서강)","4858","4670","20210518"
"20210515","3호선","교대(법원.검찰청)","6413","3907","20210518"
"20210515","2호선","교대(법원.검찰청)","16776","18686","20210518"
"20210515","경부선","구로","12437","12793","20210518"
"20210515","2호선","구로디지털단지","31471","31394","20210518"
"20210515","분당선","구룡","1857","1745","20210518"
"20210515","중앙선","구리","9930","10374","20210518"
"20210515","9호선","구반포","2197","2288","20210518"
"20210515","6호선","구산","5219","4133","20210518"
"20210515","분당선","구성","2918","3152","20210518"
"20210515","2호선","구의(광진구청)","15320","15204","20210518"
"20210515","경인선","구일","5288","5012","20210518"
"20210515","3호선","구파발","13729","13543","20210518"
"20210515","중앙선","국수","672","689","20210518"
"20210515","9호선","국회의사당","3978","4219","20210518"
"20210515","5호선","군자(능동)","7861","8716","20210518"
"20210515","7호선","군자(능동)","10037","7823","20210518"
"20210515","경부선","군포","4148","3837","20210518"
"20210515","경춘선","굴봉산","162","179","20210518"
"20210515","7호선","굴포천","6118","6433","20210518"
"20210515","5호선","굽은다리(강동구민회관앞)","6715","6390","20210518"
"20210515","경춘선","금곡","1050","966","20210518"
"20210515","경의선","금릉","3291","3233","20210518"
"20210515","경부선","금정","16972","17103","20210518"
"20210515","경부선","금천구청","7726","7606","20210518"
"20210515","경의선","금촌","4963","4776","20210518"
"20210515","3호선","금호","5492","5016","20210518"
"20210515","분당선","기흥","6274","5994","20210518"
"20210515","5호선","길동","5673","5828","20210518"
"20210515","4호선","길음","13189","12505","20210518"
"20210515","경춘선","김유정","469","565","20210518"
"20210515","공항철도 1호선","김포공항","10333","5613","20210518"
"20210515","5호선","김포공항","6976","6992","20210518"
"20210515","9호선","김포공항","7806","11974","20210518"
"20210515","5호선","까치산","19414","18885","20210518"
"20210515","7호선","까치울","5100","5007","20210518"
"20210515","2호선","낙성대(강감찬)","19895","18728","20210518"
"20210515","7호선","남구로","8162","8727","20210518"
"20210515","수인선","남동인더스파크","1092","1010","20210518"
"20210515","3호선","남부터미널(예술의전당)","20717","21173","20210518"
"20210515","7호선","남성","7565","7109","20210518"
"20210515","경부선","남영","5239","5307","20210518"
"20210515","경춘선","남춘천","2278","2335","20210518"
"20210515","4호선","남태령","951","778","20210518"
"20210515","8호선","남한산성입구(성남법원.검찰청)","8197","7509","20210518"
"20210515","7호선","내방","7693","7731","20210518"
"20210515","9호선","노들","2911","2580","20210518"
"20210515","경부선","노량진","7347","6747","20210518"
"20210515","9호선","노량진","19530","19016","20210518"
"20210515","4호선","노원","15433","16434","20210518"
"20210515","7호선","노원","15475","15565","20210518"
"20210515","3호선","녹번","9457","8266","20210518"
"20210515","6호선","녹사평(용산구청)","4503","4694","20210518"
"20210515","경원선","녹양","3246","3179","20210518"
"20210515","경원선","녹천","3171","2760","20210518"
"20210515","7호선","논현","10934","11844","20210518"
"20210515","경의선","능곡","2549","2528","20210518"
"20210515","8호선","단대오거리","7091","6703","20210518"
"20210515","수인선","달월","45","51","20210518"
"20210515","5호선","답십리","9716","8857","20210518"
"20210515","4호선","당고개","9315","8784","20210518"
"20210515","9호선","당산","11906","11166","20210518"
"20210515","2호선","당산","11215","12627","20210518"
"20210515","경부선","당정","3944","3775","20210518"
"20210515","일산선","대곡","1272","1068","20210518"
"20210515","과천선","대공원","3262","3561","20210518"
"20210515","7호선","대림(구로구청)","6852","7355","20210518"
"20210515","2호선","대림(구로구청)","17118","18247","20210518"
"20210515","분당선","대모산입구","2245","2032","20210518"
"20210515","경부선","대방","7422","7527","20210518"
"20210515","경춘선","대성리","519","542","20210518"
"20210515","안산선","대야미","3645","3177","20210518"
"20210515","3호선","대청","5459","5147","20210518"
"20210515","3호선","대치","9063","8096","20210518"
"20210515","일산선","대화","8102","7301","20210518"
"20210515","6호선","대흥(서강대앞)","5133","5202","20210518"
"20210515","경원선","덕계","2206","2025","20210518"
"20210515","중앙선","덕소","4285","4343","20210518"
"20210515","경원선","덕정","4148","3930","20210518"
